Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Sales,Discount,Cost,Profit,Payment_Mode,Sales_Channel
ORD00159,2025-02-22,CUST1678,Customer_1678,Furniture,Chair,Chair,South,Karnataka,Bengaluru,4,195418.13,0.1,181352.12,14066.01,Net Banking,Online
ORD00160,2025-09-02,CUST0585,Customer_0585,Furniture,Bookshelf,Bookshelf,North,Haryana,Faridabad,1,69381.87,0.0,56732.75,12649.12,Net Banking,Online
ORD00161,2025-03-23,CUST1478,Customer_1478,Electronics,Headphones,Headphones,North,Rajasthan,Jodhpur,5,260663.86,0.15,235179.63,25484.23,Net Banking,Online
ORD00162,2025-05-23,CUST0711,Customer_0711,Clothing,T-Shirt,T-Shirt,North,Delhi,Dwarka,1,26606.31,0.0,18401.33,8204.98,Net Banking,Online
ORD00163,2025-12-21,CUST1291,Customer_1291,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,East,West Bengal,Kolkata,1,39493.9,0.1,28822.53,10671.37,Credit Card,Offline
ORD00164,2025-01-12,CUST0665,Customer_0665,Electronics,Headphones,Headphones,West,Maharashtra,Pune,2,61751.93,0.2,62017.59,-265.66,Net Banking,Offline
ORD00165,2025-01-21,CUST0427,Customer_0427,Sports,Yoga Mat,Yoga Mat,North,Rajasthan,Udaipur,3,174728.42,0.05,143253.9,31474.52,Debit Card,Online
ORD00166,2025-10-17,CUST0787,Customer_0787,Sports,Yoga Mat,Yoga Mat,East,West Bengal,Durgapur,3,12699.02,0.2,11425.87,1273.15,Net Banking,Offline
ORD00167,2025-03-31,CUST0644,Customer_0644,Sports,Yoga Mat,Yoga Mat,North,Uttar Pradesh,Lucknow,4,218697.77,0.05,153814.98,64882.79,UPI,Offline
ORD00168,2025-02-05,CUST0298,Customer_0298,Clothing,Shoes,Shoes,South,Tamil Nadu,Madurai,5,75872.59,0.0,56284.42,19588.17,Cash,Offline
ORD00169,2025-10-04,CUST1142,Customer_1142,Electronics,Monitor,Monitor,South,Karnataka,Bengaluru,2,15085.11,0.2,14149.89,935.22,Cash,Online
ORD00170,2025-03-09,CUST1317,Customer_1317,Furniture,Chair,Chair,South,Tamil Nadu,Coimbatore,1,67268.97,0.0,44344.89,22924.08,Credit Card,Offline
ORD00171,2025-08-30,CUST1463,Customer_1463,Clothing,Shoes,Shoes,West,Gujarat,Surat,1,6880.8,0.15,5160.0,1720.8,Net Banking,Online
ORD00172,2025-06-09,CUST0988,Customer_0988,Electronics,Headphones,Headphones,North,Haryana,Gurugram,5,32437.23,0.2,30835.35,1601.88,Debit Card,Offline
ORD00173,2025-11-19,CUST1682,Customer_1682,Electronics,Tablet,Tablet,East,West Bengal,Howrah,1,71126.05,0.1,59213.37,11912.68,Credit Card,Offline
ORD00174,2025-10-15,CUST0554,Customer_0554,Sports,Cricket Bat,Cricket Bat,North,Delhi,Rohini,4,222996.52,0.15,204916.67,18079.85,Net Banking,Offline
ORD00175,2025-07-15,CUST0999,Customer_0999,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Delhi,Rohini,1,23587.24,0.1,17975.84,5611.4,Net Banking,Online
ORD00176,2025-02-27,CUST1836,Customer_1836,Home & Kitchen,Cookware,Cookware,West,Maharashtra,Nagpur,5,104767.05,0.05,84920.09,19846.96,Debit Card,Offline
ORD00177,2025-02-05,CUST1836,Customer_1836,Furniture,Bookshelf,Bookshelf,North,Haryana,Faridabad,1,67694.59,0.15,48981.86,18712.73,Net Banking,Online
ORD00178,2025-05-16,CUST1932,Customer_1932,Sports,Cricket Bat,Cricket Bat,West,Gujarat,Surat,1,55958.57,0.15,45220.64,10737.93,Cash,Online
ORD00179,2025-05-29,CUST0286,Customer_0286,Sports,Yoga Mat,Yoga Mat,North,Uttar Pradesh,Lucknow,5,251199.77,0.15,195319.4,55880.37,Cash,Offline
ORD00180,2025-08-25,CUST0114,Customer_0114,Furniture,Chair,Chair,West,Maharashtra,Pune,4,193273.69,0.15,153659.88,39613.81,Credit Card,Online
ORD00181,2025-07-15,CUST1690,Customer_1690,Sports,Football,Football,East,West Bengal,Kolkata,1,21070.81,0.15,16606.92,4463.89,Credit Card,Online
ORD00182,2025-10-18,CUST0594,Customer_0594,Clothing,Jacket,Jacket,North,Punjab,Ludhiana,4,68306.34,0.0,42970.95,25335.39,Credit Card,Offline
ORD00183,2025-07-25,CUST1490,Customer_1490,Clothing,Shoes,Shoes,East,West Bengal,Durgapur,5,10440.27,0.1,8975.59,1464.68,Cash,Offline
ORD00184,2025-04-20,CUST0833,Customer_0833,Furniture,Chair,Chair,North,Haryana,Gurugram,5,293378.14,0.15,259412.8,33965.34,Net Banking,Offline
ORD00185,2025-01-25,CUST0994,Customer_0994,Clothing,Jacket,Jacket,East,West Bengal,Howrah,1,50797.83,0.05,32994.16,17803.67,Cash,Online
ORD00186,2025-03-01,CUST1154,Customer_1154,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Jodhpur,5,35601.37,0.2,26897.81,8703.56,Debit Card,Online
ORD00187,2025-02-25,CUST1951,Customer_1951,Clothing,T-Shirt,T-Shirt,North,Uttar Pradesh,Lucknow,2,31202.19,0.1,27338.78,3863.41,UPI,Online
ORD00188,2025-09-09,CUST0400,Customer_0400,Clothing,Shirt,Shirt,North,Uttar Pradesh,Noida,1,56451.9,0.1,40422.17,16029.73,UPI,Offline
ORD00189,2025-08-19,CUST0422,Customer_0422,Home & Kitchen,Mixer,Mixer,West,Maharashtra,Nagpur,4,84480.35,0.15,75926.06,8554.29,Credit Card,Online
ORD00190,2025-07-02,CUST1669,Customer_1669,Sports,Yoga Mat,Yoga Mat,North,Uttar Pradesh,Ghaziabad,3,80215.96,0.2,69865.06,10350.9,Credit Card,Offline
ORD00191,2025-03-06,CUST0901,Customer_0901,Clothing,T-Shirt,T-Shirt,North,Punjab,Amritsar,5,289479.44,0.05,197279.85,92199.59,Net Banking,Online
ORD00192,2025-07-07,CUST0497,Customer_0497,Furniture,Table,Table,West,Maharashtra,Mumbai,2,9582.94,0.15,7811.25,1771.69,Debit Card,Online
ORD00193,2025-03-23,CUST1788,Customer_1788,Sports,Yoga Mat,Yoga Mat,West,Gujarat,Ahmedabad,2,20163.52,0.05,14457.65,5705.87,Debit Card,Online
ORD00194,2025-04-30,CUST0017,Customer_0017,Sports,Yoga Mat,Yoga Mat,North,Punjab,Amritsar,5,382598.32,0.0,320936.35,61661.97,UPI,Online
ORD00195,2025-07-22,CUST1308,Customer_1308,Electronics,Mobile,Mobile,North,Delhi,Dwarka,2,6043.32,0.15,5654.36,388.96,Credit Card,Offline
ORD00196,2025-01-08,CUST0101,Customer_0101,Clothing,Shirt,Shirt,North,Delhi,Rohini,5,52863.35,0.15,45279.36,7583.99,Net Banking,Offline
ORD00197,2025-08-20,CUST0277,Customer_0277,Electronics,Headphones,Headphones,North,Delhi,New Delhi,3,18494.73,0.0,15519.4,2975.33,Credit Card,Online
ORD00198,2025-09-18,CUST0442,Customer_0442,Home & Kitchen,Lamp,Lamp,North,Rajasthan,Udaipur,3,135351.36,0.15,109668.09,25683.27,Net Banking,Offline
ORD00199,2025-11-20,CUST1828,Customer_1828,Furniture,Bookshelf,Bookshelf,North,Delhi,Rohini,1,74186.71,0.05,47058.34,27128.37,UPI,Online
ORD00200,2025-09-15,CUST1512,Customer_1512,Electronics,Mobile,Mobile,West,Gujarat,Surat,2,44397.43,0.15,35163.05,9234.38,Net Banking,Online
ORD00201,2025-11-30,CUST1851,Customer_1851,Home & Kitchen,Cookware,Cookware,South,Tamil Nadu,Madurai,1,74282.65,0.0,51480.98,22801.67,Cash,Offline
ORD00202,2025-05-02,CUST0888,Customer_0888,Electronics,Mobile,Mobile,North,Punjab,Amritsar,4,36573.69,0.1,33393.05,3180.64,UPI,Offline
ORD00203,2025-03-27,CUST0256,Customer_0256,Electronics,Mobile,Mobile,West,Maharashtra,Mumbai,5,332700.98,0.15,240117.95,92583.03,Debit Card,Online
ORD00204,2025-03-29,CUST1631,Customer_1631,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Haryana,Faridabad,5,233670.07,0.15,221147.09,12522.98,Cash,Online
ORD00205,2025-08-17,CUST1152,Customer_1152,Clothing,T-Shirt,T-Shirt,North,Delhi,Rohini,3,32001.9,0.15,28578.56,3423.34,Credit Card,Offline
ORD00206,2025-12-20,CUST0874,Customer_0874,Electronics,Monitor,Monitor,West,Maharashtra,Nagpur,1,20333.9,0.1,15823.69,4510.21,Debit Card,Online
ORD00207,2025-03-27,CUST0932,Customer_0932,Furniture,Desk,Desk,West,Gujarat,Vadodara,3,132448.29,0.2,121632.88,10815.41,Credit Card,Offline
ORD00208,2025-08-31,CUST1936,Customer_1936,Furniture,Bookshelf,Bookshelf,North,Delhi,Dwarka,1,76666.84,0.0,59002.4,17664.44,Debit Card,Online
ORD00209,2025-07-21,CUST0871,Customer_0871,Furniture,Bookshelf,Bookshelf,North,Rajasthan,Jodhpur,3,27496.61,0.2,20638.61,6858.0,Cash,Offline
ORD00210,2025-07-05,CUST0336,Customer_0336,Electronics,Tablet,Tablet,North,Rajasthan,Jaipur,4,147793.4,0.1,101191.41,46601.99,Cash,Offline
ORD00211,2025-06-01,CUST0211,Customer_0211,Furniture,Table,Table,North,Uttar Pradesh,Ghaziabad,4,264365.71,0.0,200686.0,63679.71,Net Banking,Offline
ORD00212,2025-11-15,CUST1170,Customer_1170,Furniture,Desk,Desk,North,Rajasthan,Udaipur,5,61112.38,0.0,43298.42,17813.96,Cash,Online
ORD00213,2025-07-17,CUST1071,Customer_1071,Clothing,Shoes,Shoes,East,West Bengal,Howrah,5,60739.58,0.15,51738.8,9000.78,Cash,Online
ORD00214,2025-04-23,CUST1643,Customer_1643,Electronics,Mobile,Mobile,West,Maharashtra,Mumbai,4,111331.33,0.05,75157.26,36174.07,Net Banking,Offline
ORD00215,2025-11-16,CUST1373,Customer_1373,Electronics,Headphones,Headphones,North,Uttar Pradesh,Noida,3,60175.16,0.05,51825.55,8349.61,Net Banking,Offline
ORD00216,2025-05-09,CUST1319,Customer_1319,Electronics,Tablet,Tablet,South,Tamil Nadu,Chennai,4,37779.64,0.15,27221.81,10557.83,UPI,Offline
ORD00217,2025-12-30,CUST1432,Customer_1432,Electronics,Monitor,Monitor,East,West Bengal,Durgapur,4,179274.98,0.15,127253.74,52021.24,Credit Card,Offline
ORD00218,2025-02-13,CUST0582,Customer_0582,Home & Kitchen,Lamp,Lamp,West,Gujarat,Surat,2,42028.01,0.05,35887.38,6140.63,UPI,Online
ORD00219,2025-01-07,CUST1953,Customer_1953,Home & Kitchen,Lamp,Lamp,North,Rajasthan,Jodhpur,2,72285.49,0.2,66241.08,6044.41,Credit Card,Offline
ORD00220,2025-11-09,CUST0142,Customer_0142,Clothing,Shoes,Shoes,South,Karnataka,Mangalore,5,19781.63,0.15,18546.52,1235.11,Net Banking,Offline
ORD00221,2025-12-07,CUST1881,Customer_1881,Sports,Football,Football,West,Maharashtra,Nagpur,2,31399.32,0.0,22481.38,8917.94,Cash,Online
ORD00222,2025-10-16,CUST0598,Customer_0598,Sports,Cricket Bat,Cricket Bat,North,Delhi,Dwarka,5,87460.31,0.05,57282.82,30177.49,UPI,Offline
ORD00223,2025-07-17,CUST0966,Customer_0966,Sports,Running Shoes,Running Shoes,North,Haryana,Faridabad,3,17638.9,0.0,12980.2,4658.7,Credit Card,Online
ORD00224,2025-05-05,CUST0435,Customer_0435,Furniture,Desk,Desk,West,Maharashtra,Pune,1,51002.91,0.05,43781.8,7221.11,Cash,Offline
ORD00225,2025-03-09,CUST0383,Customer_0383,Home & Kitchen,Lamp,Lamp,South,Tamil Nadu,Madurai,3,151221.88,0.2,121199.91,30021.97,Cash,Offline
ORD00226,2025-02-13,CUST1278,Customer_1278,Sports,Yoga Mat,Yoga Mat,East,West Bengal,Howrah,4,235124.97,0.05,152534.51,82590.46,UPI,Offline
ORD00227,2025-07-16,CUST1939,Customer_1939,Home & Kitchen,Lamp,Lamp,North,Punjab,Jalandhar,4,131075.63,0.1,101234.81,29840.82,Debit Card,Online
ORD00228,2025-08-26,CUST1968,Customer_1968,Home & Kitchen,Cookware,Cookware,South,Karnataka,Bengaluru,4,89908.46,0.0,62845.35,27063.11,Credit Card,Offline
ORD00229,2025-08-08,CUST0040,Customer_0040,Home & Kitchen,Dinner Set,Dinner Set,North,Punjab,Amritsar,3,79289.57,0.1,58958.5,20331.07,UPI,Online
ORD00230,2025-01-16,CUST1911,Customer_1911,Sports,Yoga Mat,Yoga Mat,West,Maharashtra,Pune,3,180162.86,0.15,166371.41,13791.45,UPI,Online
ORD00231,2025-02-28,CUST1759,Customer_1759,Sports,Running Shoes,Running Shoes,West,Maharashtra,Pune,5,111262.41,0.15,107398.58,3863.83,Debit Card,Online
ORD00232,2025-09-22,CUST1500,Customer_1500,Electronics,Headphones,Headphones,North,Delhi,New Delhi,4,228081.65,0.2,240444.91,-12363.26,Cash,Offline
ORD00233,2025-08-14,CUST1752,Customer_1752,Furniture,Sofa,Sofa,East,West Bengal,Durgapur,2,111894.23,0.15,89319.92,22574.31,Debit Card,Offline
ORD00234,2025-12-04,CUST0307,Customer_0307,Home & Kitchen,Cookware,Cookware,West,Maharashtra,Pune,1,16634.49,0.15,16171.47,463.02,Credit Card,Online
ORD00235,2025-03-07,CUST1954,Customer_1954,Electronics,Laptop,Laptop,West,Maharashtra,Nagpur,3,129831.46,0.15,119876.25,9955.21,Debit Card,Offline
ORD00236,2025-07-10,CUST0143,Customer_0143,Home & Kitchen,Mixer,Mixer,North,Rajasthan,Jaipur,3,167054.91,0.0,109234.28,57820.63,Net Banking,Online
ORD00237,2025-12-21,CUST0393,Customer_0393,Electronics,Tablet,Tablet,West,Maharashtra,Pune,4,255323.79,0.15,197707.96,57615.83,Cash,Online
ORD00238,2025-02-15,CUST0888,Customer_0888,Furniture,Sofa,Sofa,North,Delhi,Dwarka,3,1390.44,0.1,969.83,420.61,Cash,Online
ORD00239,2025-03-24,CUST0662,Customer_0662,Clothing,Jacket,Jacket,North,Rajasthan,Jaipur,1,32304.56,0.05,28617.11,3687.45,Debit Card,Online
ORD00240,2025-04-30,CUST0943,Customer_0943,Furniture,Sofa,Sofa,East,West Bengal,Kolkata,1,24727.71,0.0,16576.97,8150.74,Net Banking,Online
ORD00241,2025-11-30,CUST1001,Customer_1001,Home & Kitchen,Mixer,Mixer,East,West Bengal,Kolkata,4,88022.12,0.1,60496.64,27525.48,UPI,Offline
ORD00242,2025-07-02,CUST1279,Customer_1279,Clothing,Shoes,Shoes,South,Karnataka,Mysore,1,26767.44,0.0,22678.9,4088.54,Net Banking,Offline
ORD00243,2025-12-23,CUST1300,Customer_1300,Electronics,Monitor,Monitor,North,Uttar Pradesh,Ghaziabad,2,73730.04,0.2,56763.85,16966.19,Debit Card,Offline
ORD00244,2025-03-06,CUST0480,Customer_0480,Electronics,Tablet,Tablet,East,West Bengal,Kolkata,1,53701.42,0.0,33089.3,20612.12,Net Banking,Online
ORD00245,2025-06-06,CUST1812,Customer_1812,Home & Kitchen,Dinner Set,Dinner Set,East,West Bengal,Durgapur,2,21765.7,0.2,20618.29,1147.41,Debit Card,Offline
ORD00246,2025-12-13,CUST1186,Customer_1186,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Jodhpur,4,133516.41,0.15,131573.79,1942.62,UPI,Online
ORD00247,2025-12-28,CUST1404,Customer_1404,Electronics,Mobile,Mobile,North,Delhi,New Delhi,4,174685.31,0.1,123251.36,51433.95,UPI,Online
ORD00248,2025-07-08,CUST0653,Customer_0653,Sports,Running Shoes,Running Shoes,North,Delhi,Rohini,3,91987.98,0.15,70532.93,21455.05,UPI,Offline
ORD00249,2025-04-16,CUST0318,Customer_0318,Electronics,Headphones,Headphones,North,Rajasthan,Jaipur,2,59674.77,0.2,55423.85,4250.92,Debit Card,Offline
ORD00250,2025-07-02,CUST1959,Customer_1959,Electronics,Laptop,Laptop,South,Karnataka,Bengaluru,1,39645.43,0.2,34011.11,5634.32,UPI,Online
ORD00251,2025-01-19,CUST1644,Customer_1644,Sports,Tennis Racket,Tennis Racket,North,Uttar Pradesh,Ghaziabad,5,297557.69,0.2,259858.62,37699.07,Cash,Offline
ORD00252,2025-12-13,CUST1177,Customer_1177,Sports,Running Shoes,Running Shoes,North,Delhi,New Delhi,2,145211.89,0.05,119279.85,25932.04,Net Banking,Online
ORD00253,2025-05-27,CUST0594,Customer_0594,Electronics,Monitor,Monitor,North,Haryana,Faridabad,2,106781.44,0.0,76248.26,30533.18,Cash,Offline
ORD00254,2025-07-21,CUST0105,Customer_0105,Home & Kitchen,Mixer,Mixer,North,Delhi,Dwarka,3,81807.31,0.05,66060.96,15746.35,Credit Card,Online
ORD00255,2025-09-16,CUST1564,Customer_1564,Clothing,T-Shirt,T-Shirt,South,Tamil Nadu,Coimbatore,2,23080.54,0.0,17382.96,5697.58,Cash,Offline
ORD00256,2025-08-23,CUST0268,Customer_0268,Clothing,T-Shirt,T-Shirt,North,Haryana,Gurugram,3,122408.68,0.05,77687.85,44720.83,UPI,Online
ORD00257,2025-10-21,CUST1529,Customer_1529,Sports,Football,Football,West,Maharashtra,Mumbai,1,17676.08,0.0,13827.88,3848.2,Cash,Online
ORD00258,2025-07-07,CUST1054,Customer_1054,Clothing,Jeans,Jeans,North,Rajasthan,Udaipur,5,89571.21,0.2,91299.45,-1728.24,Cash,Offline
ORD00259,2025-04-10,CUST1142,Customer_1142,Clothing,Jacket,Jacket,East,West Bengal,Durgapur,3,133336.68,0.05,97197.26,36139.42,Cash,Online
ORD00260,2025-10-02,CUST1172,Customer_1172,Furniture,Bookshelf,Bookshelf,West,Maharashtra,Nagpur,4,16239.55,0.0,11147.95,5091.6,Net Banking,Offline
ORD00261,2025-11-21,CUST0576,Customer_0576,Home & Kitchen,Cookware,Cookware,North,Uttar Pradesh,Ghaziabad,3,99196.49,0.0,62029.05,37167.44,Credit Card,Offline
ORD00262,2025-12-10,CUST1400,Customer_1400,Home & Kitchen,Dinner Set,Dinner Set,North,Punjab,Ludhiana,4,52459.38,0.05,39835.85,12623.53,Debit Card,Online
ORD00263,2025-02-20,CUST1258,Customer_1258,Clothing,T-Shirt,T-Shirt,North,Rajasthan,Jodhpur,3,46182.67,0.1,35765.74,10416.93,Credit Card,Offline
ORD00264,2025-12-23,CUST0124,Customer_0124,Clothing,T-Shirt,T-Shirt,West,Maharashtra,Pune,2,115290.58,0.2,99812.71,15477.87,Debit Card,Online
ORD00265,2025-10-05,CUST1760,Customer_1760,Home & Kitchen,Cookware,Cookware,East,West Bengal,Kolkata,5,99569.99,0.15,71190.71,28379.28,Cash,Online
ORD00266,2025-02-11,CUST0947,Customer_0947,Sports,Cricket Bat,Cricket Bat,North,Delhi,New Delhi,2,22212.46,0.2,22446.04,-233.58,Credit Card,Offline
ORD00267,2025-12-25,CUST0139,Customer_0139,Sports,Tennis Racket,Tennis Racket,South,Tamil Nadu,Chennai,5,117829.61,0.15,91319.24,26510.37,Cash,Online
ORD00268,2025-09-30,CUST0435,Customer_0435,Electronics,Monitor,Monitor,South,Karnataka,Bengaluru,3,35529.41,0.05,27010.74,8518.67,Debit Card,Offline
ORD00269,2025-05-25,CUST0517,Customer_0517,Furniture,Chair,Chair,South,Karnataka,Mysore,3,39610.35,0.2,31539.55,8070.8,Net Banking,Offline
ORD00270,2025-01-05,CUST1782,Customer_1782,Clothing,Jacket,Jacket,West,Maharashtra,Pune,3,72930.33,0.15,52294.94,20635.39,UPI,Offline
ORD00271,2025-11-04,CUST1772,Customer_1772,Home & Kitchen,Mixer,Mixer,South,Tamil Nadu,Coimbatore,1,72156.69,0.05,64200.23,7956.46,Credit Card,Offline
ORD00272,2025-06-28,CUST1489,Customer_1489,Clothing,Shirt,Shirt,South,Karnataka,Mangalore,3,123439.2,0.0,85243.04,38196.16,Net Banking,Offline
ORD00273,2025-11-24,CUST1353,Customer_1353,Clothing,Jeans,Jeans,North,Uttar Pradesh,Ghaziabad,4,232645.87,0.1,168052.68,64593.19,Cash,Online
ORD00274,2025-07-08,CUST1037,Customer_1037,Electronics,Laptop,Laptop,North,Delhi,New Delhi,3,68299.14,0.1,54038.26,14260.88,Credit Card,Offline
ORD00275,2025-06-18,CUST0194,Customer_0194,Sports,Tennis Racket,Tennis Racket,North,Uttar Pradesh,Lucknow,2,17900.15,0.2,15431.69,2468.46,Debit Card,Offline
ORD00276,2025-02-06,CUST0025,Customer_0025,Electronics,Headphones,Headphones,North,Uttar Pradesh,Lucknow,2,119453.96,0.1,104119.7,15334.26,UPI,Online
ORD00277,2025-07-10,CUST0194,Customer_0194,Sports,Running Shoes,Running Shoes,South,Karnataka,Bengaluru,4,211415.88,0.0,171559.84,39856.04,UPI,Offline
ORD00278,2025-05-03,CUST0083,Customer_0083,Home & Kitchen,Lamp,Lamp,North,Uttar Pradesh,Ghaziabad,4,176223.98,0.05,111581.72,64642.26,Credit Card,Offline
ORD00279,2025-10-17,CUST0111,Customer_0111,Electronics,Mobile,Mobile,South,Tamil Nadu,Coimbatore,4,45763.87,0.05,33755.35,12008.52,Debit Card,Offline
ORD00280,2025-02-22,CUST1427,Customer_1427,Clothing,T-Shirt,T-Shirt,West,Gujarat,Ahmedabad,1,35315.16,0.2,26857.94,8457.22,Debit Card,Online
ORD00281,2025-01-14,CUST1906,Customer_1906,Electronics,Laptop,Laptop,West,Gujarat,Vadodara,2,80029.63,0.15,71487.42,8542.21,Credit Card,Offline
ORD00282,2025-10-17,CUST1951,Customer_1951,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,South,Karnataka,Mangalore,4,45062.83,0.05,33221.33,11841.5,Credit Card,Offline
ORD00283,2025-04-06,CUST1810,Customer_1810,Furniture,Sofa,Sofa,East,West Bengal,Kolkata,1,485.17,0.05,406.4,78.77,UPI,Online
ORD00284,2025-03-06,CUST0633,Customer_0633,Furniture,Chair,Chair,North,Punjab,Ludhiana,4,190085.99,0.2,197860.95,-7774.96,Debit Card,Online
ORD00285,2025-06-28,CUST1592,Customer_1592,Electronics,Headphones,Headphones,North,Haryana,Faridabad,3,104965.45,0.0,72880.5,32084.95,Net Banking,Online
ORD00286,2025-08-23,CUST1749,Customer_1749,Furniture,Table,Table,North,Delhi,Rohini,1,53633.81,0.05,35837.49,17796.32,Net Banking,Online
ORD00287,2025-05-20,CUST1747,Customer_1747,Electronics,Monitor,Monitor,North,Delhi,Rohini,1,19356.12,0.2,17392.72,1963.4,Net Banking,Offline
ORD00288,2025-09-13,CUST1682,Customer_1682,Electronics,Tablet,Tablet,North,Punjab,Jalandhar,4,249597.73,0.1,198132.04,51465.69,Debit Card,Offline
ORD00289,2025-01-16,CUST0898,Customer_0898,Electronics,Monitor,Monitor,West,Gujarat,Ahmedabad,5,134448.41,0.2,118306.09,16142.32,UPI,Online
ORD00290,2025-10-19,CUST1287,Customer_1287,Clothing,Shirt,Shirt,North,Rajasthan,Jaipur,5,16785.62,0.0,10644.61,6141.01,Credit Card,Online
ORD00291,2025-11-09,CUST1549,Customer_1549,Home & Kitchen,Dinner Set,Dinner Set,West,Maharashtra,Pune,1,60581.28,0.15,43529.55,17051.73,UPI,Offline
ORD00292,2025-05-18,CUST0868,Customer_0868,Furniture,Desk,Desk,West,Maharashtra,Pune,5,145530.39,0.05,92654.13,52876.26,Debit Card,Online
ORD00293,2025-11-17,CUST0230,Customer_0230,Clothing,Shirt,Shirt,North,Punjab,Ludhiana,3,200277.87,0.05,153846.73,46431.14,Cash,Online
ORD00294,2025-08-10,CUST0175,Customer_0175,Home & Kitchen,Mixer,Mixer,South,Karnataka,Mysore,4,33539.97,0.2,25955.59,7584.38,UPI,Offline
ORD00295,2025-07-27,CUST1552,Customer_1552,Sports,Running Shoes,Running Shoes,East,West Bengal,Kolkata,2,36498.88,0.0,25291.34,11207.54,Debit Card,Online
ORD00296,2025-08-05,CUST0983,Customer_0983,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,West,Gujarat,Vadodara,3,6414.66,0.1,5754.95,659.71,Net Banking,Offline
ORD00297,2025-03-20,CUST1229,Customer_1229,Clothing,Shoes,Shoes,South,Karnataka,Mangalore,5,88562.38,0.05,69994.39,18567.99,Cash,Online
ORD00298,2025-10-15,CUST1167,Customer_1167,Home & Kitchen,Cookware,Cookware,North,Rajasthan,Jodhpur,1,16586.15,0.15,14364.01,2222.14,Cash,Offline
ORD00299,2025-12-05,CUST1325,Customer_1325,Electronics,Laptop,Laptop,South,Tamil Nadu,Madurai,2,143475.94,0.0,114110.79,29365.15,Debit Card,Online
ORD00300,2025-06-23,CUST0159,Customer_0159,Sports,Yoga Mat,Yoga Mat,North,Delhi,New Delhi,4,92883.04,0.15,80284.08,12598.96,Credit Card,Offline
ORD00301,2025-08-14,CUST1947,Customer_1947,Electronics,Mobile,Mobile,West,Maharashtra,Mumbai,3,12128.47,0.0,10181.65,1946.82,Net Banking,Offline
ORD00302,2025-01-06,CUST0003,Customer_0003,Sports,Running Shoes,Running Shoes,North,Punjab,Amritsar,2,70360.55,0.2,62853.91,7506.64,Net Banking,Offline
ORD00303,2025-03-11,CUST1516,Customer_1516,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Delhi,New Delhi,3,171598.12,0.1,133077.12,38521.0,UPI,Offline
ORD00304,2025-10-01,CUST1625,Customer_1625,Home & Kitchen,Lamp,Lamp,South,Karnataka,Mangalore,2,71471.24,0.15,55906.1,15565.14,Debit Card,Online
ORD00305,2025-09-02,CUST1835,Customer_1835,Furniture,Table,Table,North,Punjab,Jalandhar,5,345220.28,0.05,281473.65,63746.63,Credit Card,Offline
ORD00306,2025-07-06,CUST0593,Customer_0593,Sports,Football,Football,South,Karnataka,Mysore,4,80654.22,0.0,57632.17,23022.05,Cash,Offline
ORD00307,2025-09-12,CUST1180,Customer_1180,Furniture,Desk,Desk,North,Punjab,Ludhiana,5,4874.23,0.2,4229.9,644.33,Debit Card,Online
ORD00308,2025-12-30,CUST1475,Customer_1475,Furniture,Bookshelf,Bookshelf,South,Karnataka,Mysore,3,55832.69,0.1,37674.19,18158.5,Net Banking,Online
ORD00309,2025-11-23,CUST0605,Customer_0605,Furniture,Bookshelf,Bookshelf,East,West Bengal,Howrah,3,229231.01,0.0,140112.37,89118.64,UPI,Online
ORD00310,2025-10-01,CUST1041,Customer_1041,Home & Kitchen,Dinner Set,Dinner Set,West,Maharashtra,Pune,3,13735.93,0.1,10208.65,3527.28,Net Banking,Offline
ORD00311,2025-12-31,CUST0154,Customer_0154,Sports,Yoga Mat,Yoga Mat,West,Maharashtra,Nagpur,2,100134.12,0.05,87017.51,13116.61,Cash,Offline
